path,furniture,fov,yaw,pitch,roll,pitch_range,roll_range,x,y,z
\scene_03302\2D_rendering\878461\perspective\empty_60_20_20\0,empty,60,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\878461\perspective\full_60_20_20\0,full,60,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\878461\perspective\empty_90_20_20\0,empty,90,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\878461\perspective\full_90_20_20\0,full,90,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\878461\perspective\empty_120_20_20\0,empty,120,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\878461\perspective\full_120_20_20\0,full,120,-79,-2,-18,20,20,4028.788474,1135.914201,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_60_0_0\0,empty,60,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_60_0_0\0,full,60,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_90_0_0\0,empty,90,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_90_0_0\0,full,90,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_120_0_0\0,empty,120,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_120_0_0\0,full,120,71,0,0,0,0,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_60_10_10\0,empty,60,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_60_10_10\0,full,60,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_90_10_10\0,empty,90,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_90_10_10\0,full,90,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_120_10_10\0,empty,120,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_120_10_10\0,full,120,71,-1,6,10,10,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_60_20_20\0,empty,60,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_60_20_20\0,full,60,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_90_20_20\0,empty,90,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_90_20_20\0,full,90,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\empty_120_20_20\0,empty,120,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\888475\perspective\full_120_20_20\0,full,120,71,8,19,20,20,2480.672963,-5872.52473,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_60_0_0\0,empty,60,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_60_0_0\0,full,60,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_90_0_0\0,empty,90,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_90_0_0\0,full,90,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_120_0_0\0,empty,120,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_120_0_0\0,full,120,151,0,0,0,0,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_60_10_10\0,empty,60,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_60_10_10\0,full,60,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_90_10_10\0,empty,90,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_90_10_10\0,full,90,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_120_10_10\0,empty,120,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_120_10_10\0,full,120,151,6,0,10,10,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_60_20_20\0,empty,60,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_60_20_20\0,full,60,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_90_20_20\0,empty,90,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_90_20_20\0,full,90,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\empty_120_20_20\0,empty,120,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03302\2D_rendering\891809\perspective\full_120_20_20\0,full,120,151,-12,3,20,20,-5196.464946,-2409.151122,1593.708901
\scene_03303\2D_rendering\38\perspective\empty_60_0_0\0,empty,60,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_60_0_0\0,full,60,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_90_0_0\0,empty,90,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_90_0_0\0,full,90,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_120_0_0\0,empty,120,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_120_0_0\0,full,120,-92,0,0,0,0,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_60_10_10\0,empty,60,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_60_10_10\0,full,60,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_90_10_10\0,empty,90,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_90_10_10\0,full,90,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_120_10_10\0,empty,120,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_120_10_10\0,full,120,-92,4,-2,10,10,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_60_20_20\0,empty,60,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_60_20_20\0,full,60,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_90_20_20\0,empty,90,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_90_20_20\0,full,90,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\empty_120_20_20\0,empty,120,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\38\perspective\full_120_20_20\0,full,120,-92,-9,-10,20,20,1192.011496,-165.70474,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_60_0_0\0,empty,60,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_60_0_0\0,full,60,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_90_0_0\0,empty,90,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_90_0_0\0,full,90,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_120_0_0\0,empty,120,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_120_0_0\0,full,120,123,0,0,0,0,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_60_10_10\0,empty,60,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_60_10_10\0,full,60,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_90_10_10\0,empty,90,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_90_10_10\0,full,90,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_120_10_10\0,empty,120,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_120_10_10\0,full,120,123,-5,-3,10,10,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_60_20_20\0,empty,60,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_60_20_20\0,full,60,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_90_20_20\0,empty,90,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_90_20_20\0,full,90,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\empty_120_20_20\0,empty,120,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39\perspective\full_120_20_20\0,full,120,123,-11,4,20,20,1499.992024,2937.338655,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_60_0_0\0,empty,60,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_60_0_0\0,full,60,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_90_0_0\0,empty,90,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_90_0_0\0,full,90,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_120_0_0\0,empty,120,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_120_0_0\0,full,120,-10,0,0,0,0,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_60_10_10\0,empty,60,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_60_10_10\0,full,60,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_90_10_10\0,empty,90,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_90_10_10\0,full,90,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_120_10_10\0,empty,120,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_120_10_10\0,full,120,-10,7,0,10,10,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_60_20_20\0,empty,60,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_60_20_20\0,full,60,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_90_20_20\0,empty,90,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_90_20_20\0,full,90,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\empty_120_20_20\0,empty,120,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\39393049845\perspective\full_120_20_20\0,full,120,-10,-12,-13,20,20,-4928.096666,-1959.284732,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_60_0_0\0,empty,60,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_60_0_0\0,full,60,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_90_0_0\0,empty,90,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_90_0_0\0,full,90,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_120_0_0\0,empty,120,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_120_0_0\0,full,120,44,0,0,0,0,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_60_10_10\0,empty,60,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_60_10_10\0,full,60,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_90_10_10\0,empty,90,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_90_10_10\0,full,90,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_120_10_10\0,empty,120,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_120_10_10\0,full,120,44,7,3,10,10,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_60_20_20\0,empty,60,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_60_20_20\0,full,60,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_90_20_20\0,empty,90,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_90_20_20\0,full,90,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\empty_120_20_20\0,empty,120,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\41\perspective\full_120_20_20\0,full,120,44,14,-4,20,20,-4084.825358,4184.676019,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_60_0_0\0,empty,60,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_60_0_0\0,full,60,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_90_0_0\0,empty,90,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_90_0_0\0,full,90,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_120_0_0\0,empty,120,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_120_0_0\0,full,120,-94,0,0,0,0,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_60_10_10\0,empty,60,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_60_10_10\0,full,60,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_90_10_10\0,empty,90,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_90_10_10\0,full,90,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_120_10_10\0,empty,120,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_120_10_10\0,full,120,-94,7,4,10,10,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_60_20_20\0,empty,60,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_60_20_20\0,full,60,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_90_20_20\0,empty,90,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_90_20_20\0,full,90,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\empty_120_20_20\0,empty,120,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03303\2D_rendering\42\perspective\full_120_20_20\0,full,120,-94,-2,1,20,20,-3078.519613,-5030.417778,1522.711921
\scene_03304\2D_rendering\200\perspective\empty_60_0_0\0,empty,60,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_60_0_0\0,full,60,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_90_0_0\0,empty,90,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_90_0_0\0,full,90,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_120_0_0\0,empty,120,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_120_0_0\0,full,120,-10,0,0,0,0,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_60_10_10\0,empty,60,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_60_10_10\0,full,60,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_90_10_10\0,empty,90,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_90_10_10\0,full,90,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_120_10_10\0,empty,120,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_120_10_10\0,full,120,-10,-9,-10,10,10,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_60_20_20\0,empty,60,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_60_20_20\0,full,60,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_90_20_20\0,empty,90,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_90_20_20\0,full,90,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\empty_120_20_20\0,empty,120,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\200\perspective\full_120_20_20\0,full,120,-10,-9,-13,20,20,265.412094,2081.017312,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_60_0_0\0,empty,60,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_60_0_0\0,full,60,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_90_0_0\0,empty,90,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_90_0_0\0,full,90,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_120_0_0\0,empty,120,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_120_0_0\0,full,120,104,0,0,0,0,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_60_10_10\0,empty,60,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_60_10_10\0,full,60,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_90_10_10\0,empty,90,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_90_10_10\0,full,90,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_120_10_10\0,empty,120,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_120_10_10\0,full,120,104,-2,3,10,10,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_60_20_20\0,empty,60,104,6,-3,20,20,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\full_60_20_20\0,full,60,104,6,-3,20,20,113.503328,-1309.753192,1607.456255
\scene_03304\2D_rendering\81\perspective\empty_90_20_20\0,empty,90,104,6,-3,20,20,113.503328,-1309.753192,1607.456255
